date,temp_max_c,temp_min_c,rainfall_mm,humidity_pct,solar_rad,year,month,month_name,week,day_of_week,is_rainy_day
2021-09-25,26.21,22.07,26.86,90.6,2.9537,2021,9,September,38,Saturday,1
2021-09-26,28.66,21.39,1.11,89.16,3.8201,2021,9,September,38,Sunday,1
2021-09-27,28.59,22.9,2.18,88.95,4.2355,2021,9,September,39,Monday,1
2021-09-28,29.74,22.37,2.32,88.2,5.2788,2021,9,September,39,Tuesday,1
2021-09-29,26.15,22.94,1.8,92.68,4.129,2021,9,September,39,Wednesday,1
2021-09-30,28.76,23.03,8.63,89.31,4.7292,2021,9,September,39,Thursday,1
2021-10-01,26.96,23.45,17.36,93.86,4.2528,2021,10,October,39,Friday,1
2021-10-02,29.28,22.87,2.77,89.5,5.4247,2021,10,October,39,Saturday,1
2021-10-03,28.06,23.42,2.43,92.11,5.2171,2021,10,October,39,Sunday,1
2021-10-04,29.9,22.59,0.94,87.9,6.2424,2021,10,October,40,Monday,0
2021-10-05,27.13,23.96,25.35,94.28,5.3791,2021,10,October,40,Tuesday,1
2021-10-06,28.43,23.76,49.49,91.47,5.0772,2021,10,October,40,Wednesday,1
2021-10-07,30.45,22.9,3.13,82.22,4.9447,2021,10,October,40,Thursday,1
2021-10-08,30.9,23.38,2.73,85.36,5.2874,2021,10,October,40,Friday,1
2021-10-09,26.4,24.04,67.31,95.87,4.6138,2021,10,October,40,Saturday,1
2021-10-10,29.61,23.46,1.49,90.71,4.2833,2021,10,October,40,Sunday,1
2021-10-11,27.15,23.73,3.63,93.21,4.2329,2021,10,October,41,Monday,1
2021-10-12,28.07,23.45,2.99,92.65,4.9481,2021,10,October,41,Tuesday,1
2021-10-13,29.49,23.25,3.02,90.33,5.7283,2021,10,October,41,Wednesday,1
2021-10-14,28.8,23.53,1.88,90.59,5.1007,2021,10,October,41,Thursday,1
2021-10-15,30.06,22.86,0.66,88.12,5.183,2021,10,October,41,Friday,0
2021-10-16,29.84,23.2,3.18,90.06,5.2154,2021,10,October,41,Saturday,1
2021-10-17,28.62,23.38,7.27,92.5,4.5439,2021,10,October,41,Sunday,1
2021-10-18,28.81,22.88,0.43,87.69,4.9637,2021,10,October,42,Monday,0
2021-10-19,27.54,23.29,2.36,92.11,3.2786,2021,10,October,42,Tuesday,1
2021-10-20,26.82,23.06,1.16,92.84,4.722,2021,10,October,42,Wednesday,1
2021-10-21,29.67,22.66,1.35,88.73,5.0846,2021,10,October,42,Thursday,1
2021-10-22,26.06,23.34,36.4,95.43,2.8807,2021,10,October,42,Friday,1
2021-10-23,27.56,22.66,8.04,90.62,4.6246,2021,10,October,42,Saturday,1
2021-10-24,30.88,22.64,0.4,82.26,6.6077,2021,10,October,42,Sunday,0
2021-10-25,29.42,23.27,4.79,88.97,4.2905,2021,10,October,43,Monday,1
2021-10-26,29.39,23.69,3.43,89.49,5.0978,2021,10,October,43,Tuesday,1
2021-10-27,30.38,23.35,3.9,86.87,4.6704,2021,10,October,43,Wednesday,1
2021-10-28,27.74,23.42,15.25,90.23,3.251,2021,10,October,43,Thursday,1
2021-10-29,30.44,23.31,8.82,84.07,5.8774,2021,10,October,43,Friday,1
2021-10-30,26.62,23.74,8.74,94.37,4.3632,2021,10,October,43,Saturday,1
2021-10-31,28.94,22.83,6.17,90.08,4.506,2021,10,October,43,Sunday,1
2021-11-01,27.8,22.71,27.66,92.43,4.8744,2021,11,November,44,Monday,1
2021-11-02,28.71,23.02,1.0,88.41,4.319,2021,11,November,44,Tuesday,0
2021-11-03,30.35,22.2,0.71,85.17,4.8823,2021,11,November,44,Wednesday,0
2021-11-04,29.04,23.71,2.89,90.2,4.8302,2021,11,November,44,Thursday,1
2021-11-05,28.59,24.14,2.67,91.41,3.3835,2021,11,November,44,Friday,1
2021-11-06,26.21,23.92,1.62,94.99,4.8773,2021,11,November,44,Saturday,1
2021-11-07,27.43,23.66,10.4,92.28,4.0123,2021,11,November,44,Sunday,1
2021-11-08,28.76,24.01,6.66,92.45,4.4124,2021,11,November,45,Monday,1
2021-11-09,28.73,23.6,14.75,91.54,4.7662,2021,11,November,45,Tuesday,1
2021-11-10,28.21,23.83,15.1,91.71,4.5449,2021,11,November,45,Wednesday,1
2021-11-11,27.83,24.05,13.19,93.14,3.631,2021,11,November,45,Thursday,1
2021-11-12,27.96,23.11,1.98,92.58,5.4194,2021,11,November,45,Friday,1
2021-11-13,30.68,22.27,1.74,84.97,5.3446,2021,11,November,45,Saturday,1
2021-11-14,29.96,23.28,6.42,87.88,4.8413,2021,11,November,45,Sunday,1
2021-11-15,29.35,23.68,6.23,89.89,5.0681,2021,11,November,46,Monday,1
2021-11-16,29.59,24.09,6.41,88.37,4.6219,2021,11,November,46,Tuesday,1
2021-11-17,29.78,23.31,1.03,87.62,4.3858,2021,11,November,46,Wednesday,1
2021-11-18,30.12,23.4,1.36,87.72,5.256,2021,11,November,46,Thursday,1
2021-11-19,28.92,24.11,12.88,92.3,5.0633,2021,11,November,46,Friday,1
2021-11-20,30.27,23.21,8.84,84.86,4.447,2021,11,November,46,Saturday,1
2021-11-21,30.54,23.05,0.81,84.87,4.86,2021,11,November,46,Sunday,0
2021-11-22,29.35,23.8,7.93,88.5,5.2872,2021,11,November,47,Monday,1
2021-11-23,29.88,24.14,13.4,88.84,4.5254,2021,11,November,47,Tuesday,1
2021-11-24,30.54,23.03,2.8,85.19,5.6489,2021,11,November,47,Wednesday,1
2021-11-25,30.07,23.47,7.29,85.32,5.1182,2021,11,November,47,Thursday,1
2021-11-26,30.49,23.74,3.22,84.61,5.2495,2021,11,November,47,Friday,1
2021-11-27,30.14,23.77,0.41,85.8,5.0938,2021,11,November,47,Saturday,0
2021-11-28,30.02,23.18,0.26,85.58,5.2013,2021,11,November,47,Sunday,0
2021-11-29,29.61,23.67,0.47,86.51,4.7952,2021,11,November,48,Monday,0
2021-11-30,30.93,22.56,0.34,80.14,4.8067,2021,11,November,48,Tuesday,0
2021-12-01,30.33,21.96,0.07,75.78,5.2274,2021,12,December,48,Wednesday,0
2021-12-02,29.94,22.51,0.93,86.2,5.0702,2021,12,December,48,Thursday,0
2021-12-03,28.93,22.48,0.24,84.9,4.908,2021,12,December,48,Friday,0
2021-12-04,30.51,23.05,0.12,81.87,4.4815,2021,12,December,48,Saturday,0
2021-12-05,31.25,23.82,1.4,78.32,4.3111,2021,12,December,48,Sunday,1
2021-12-06,28.71,24.01,0.71,90.5,4.1266,2021,12,December,49,Monday,0
2021-12-07,30.04,23.23,0.0,83.32,4.2881,2021,12,December,49,Tuesday,0
2021-12-08,29.49,22.49,0.01,72.49,4.4227,2021,12,December,49,Wednesday,0
2021-12-09,30.4,20.03,0.0,73.73,5.0642,2021,12,December,49,Thursday,0
2021-12-10,30.03,18.14,0.0,74.25,5.5066,2021,12,December,49,Friday,0
2021-12-11,29.14,19.13,0.0,76.02,4.8281,2021,12,December,49,Saturday,0
2021-12-12,30.6,20.27,0.07,73.86,4.7153,2021,12,December,49,Sunday,0
2021-12-13,30.35,21.12,0.42,74.15,5.2044,2021,12,December,50,Monday,0
2021-12-14,30.08,21.71,0.58,75.52,4.8814,2021,12,December,50,Tuesday,0
2021-12-15,30.4,19.74,0.35,72.46,4.4618,2021,12,December,50,Wednesday,0
2021-12-16,27.7,19.75,0.29,73.28,4.8108,2021,12,December,50,Thursday,0
2021-12-17,28.03,19.28,0.0,76.58,4.5684,2021,12,December,50,Friday,0
2021-12-18,28.75,17.75,0.0,74.01,5.1319,2021,12,December,50,Saturday,0
2021-12-19,28.9,17.76,0.0,73.5,5.0107,2021,12,December,50,Sunday,0
2021-12-20,29.77,17.46,0.0,72.29,5.5214,2021,12,December,51,Monday,0
2021-12-21,30.35,17.21,0.02,72.32,5.8145,2021,12,December,51,Tuesday,0
2021-12-22,29.14,17.54,0.0,75.83,5.0842,2021,12,December,51,Wednesday,0
2021-12-23,30.76,18.68,0.0,70.84,5.0755,2021,12,December,51,Thursday,0
2021-12-24,30.5,18.6,0.0,76.31,4.8233,2021,12,December,51,Friday,0
2021-12-25,29.07,21.29,0.69,83.42,4.7868,2021,12,December,51,Saturday,0
2021-12-26,30.28,19.43,0.0,72.48,4.7458,2021,12,December,51,Sunday,0
2021-12-27,30.4,21.87,0.22,82.17,4.6956,2021,12,December,52,Monday,0
2021-12-28,27.0,22.46,1.87,76.91,4.2516,2021,12,December,52,Tuesday,1
2021-12-29,28.94,20.62,2.66,72.51,3.7366,2021,12,December,52,Wednesday,1
2021-12-30,29.95,18.59,0.0,72.6,5.3647,2021,12,December,52,Thursday,0
2021-12-31,30.61,18.86,1.24,67.5,5.22,2021,12,December,52,Friday,1
2022-01-01,30.69,22.2,2.41,78.27,4.6682,2022,1,January,52,Saturday,1
2022-01-02,29.73,19.93,0.6,70.42,5.4355,2022,1,January,52,Sunday,0
2022-01-03,27.58,18.99,0.17,69.27,5.526,2022,1,January,1,Monday,0
2022-01-04,29.77,17.4,0.0,67.94,4.6236,2022,1,January,1,Tuesday,0
2022-01-05,29.57,18.3,0.0,71.07,4.6051,2022,1,January,1,Wednesday,0
2022-01-06,31.19,17.83,0.03,69.02,4.9968,2022,1,January,1,Thursday,0
2022-01-07,31.4,19.63,2.6,73.44,5.011,2022,1,January,1,Friday,1
2022-01-08,30.11,22.8,21.0,88.51,4.6174,2022,1,January,1,Saturday,1
2022-01-09,29.33,23.14,13.35,90.68,4.7486,2022,1,January,1,Sunday,1
2022-01-10,30.3,22.84,6.73,80.26,5.3093,2022,1,January,2,Monday,1
2022-01-11,31.16,22.71,0.04,71.03,4.7832,2022,1,January,2,Tuesday,0
2022-01-12,29.81,21.91,0.28,78.08,4.4767,2022,1,January,2,Wednesday,0
2022-01-13,28.55,23.76,1.03,90.71,2.6618,2022,1,January,2,Thursday,1
2022-01-14,30.37,23.08,0.28,84.37,4.5818,2022,1,January,2,Friday,0
2022-01-15,29.89,23.04,0.25,85.91,4.5264,2022,1,January,2,Saturday,0
2022-01-16,29.52,22.91,2.59,88.21,4.3824,2022,1,January,2,Sunday,1
2022-01-17,29.77,22.51,8.26,83.21,4.0243,2022,1,January,3,Monday,1
2022-01-18,28.56,18.47,5.71,69.84,3.564,2022,1,January,3,Tuesday,1
2022-01-19,27.21,16.99,0.0,66.24,5.0011,2022,1,January,3,Wednesday,0
2022-01-20,28.88,16.11,0.0,65.45,5.6047,2022,1,January,3,Thursday,0
2022-01-21,30.22,16.44,0.0,62.21,5.4725,2022,1,January,3,Friday,0
2022-01-22,30.41,17.35,0.0,65.11,5.6297,2022,1,January,3,Saturday,0
2022-01-23,30.39,17.04,1.13,65.61,5.5066,2022,1,January,3,Sunday,1
2022-01-24,30.34,16.17,0.55,66.52,5.711,2022,1,January,4,Monday,0
2022-01-25,30.09,15.64,0.04,65.69,5.8656,2022,1,January,4,Tuesday,0
2022-01-26,30.31,16.93,0.38,63.03,5.7576,2022,1,January,4,Wednesday,0
2022-01-27,30.35,19.69,1.84,67.07,5.3834,2022,1,January,4,Thursday,1
2022-01-28,29.6,17.58,0.0,68.07,4.9138,2022,1,January,4,Friday,0
2022-01-29,29.21,16.78,0.0,69.38,4.8074,2022,1,January,4,Saturday,0
2022-01-30,29.33,14.2,0.42,64.98,5.8939,2022,1,January,4,Sunday,0
2022-01-31,29.54,13.3,0.0,62.11,6.089,2022,1,January,5,Monday,0
2022-02-01,29.63,14.11,0.0,58.93,5.8102,2022,2,February,5,Tuesday,0
2022-02-02,31.36,17.13,0.0,61.32,4.926,2022,2,February,5,Wednesday,0
2022-02-03,29.92,17.39,0.03,63.2,4.5778,2022,2,February,5,Thursday,0
2022-02-04,29.07,16.1,0.0,60.54,5.2255,2022,2,February,5,Friday,0
2022-02-05,30.39,15.8,0.0,61.01,5.7958,2022,2,February,5,Saturday,0
2022-02-06,29.81,16.01,0.0,62.0,5.0455,2022,2,February,5,Sunday,0
2022-02-07,30.59,17.71,0.0,63.89,4.9056,2022,2,February,6,Monday,0
2022-02-08,30.82,18.64,0.0,71.68,5.1787,2022,2,February,6,Tuesday,0
2022-02-09,31.87,20.9,0.0,77.85,5.1151,2022,2,February,6,Wednesday,0
2022-02-10,31.53,18.19,0.17,62.89,5.4574,2022,2,February,6,Thursday,0
2022-02-11,31.27,16.12,0.01,55.62,6.396,2022,2,February,6,Friday,0
2022-02-12,31.04,16.5,0.12,63.44,5.6018,2022,2,February,6,Saturday,0
2022-02-13,31.58,20.45,0.4,71.65,5.0674,2022,2,February,6,Sunday,0
2022-02-14,31.43,21.73,0.24,80.18,5.2538,2022,2,February,7,Monday,0
2022-02-15,30.75,22.27,0.0,84.78,5.5783,2022,2,February,7,Tuesday,0
2022-02-16,30.78,22.92,0.01,84.64,4.5317,2022,2,February,7,Wednesday,0
2022-02-17,31.23,23.1,0.01,82.82,4.4222,2022,2,February,7,Thursday,0
2022-02-18,33.26,23.53,0.0,79.16,5.3088,2022,2,February,7,Friday,0
2022-02-19,32.31,23.5,0.01,79.81,5.3414,2022,2,February,7,Saturday,0
2022-02-20,31.48,20.24,0.03,62.6,4.9471,2022,2,February,7,Sunday,0
2022-02-21,31.59,20.34,0.01,55.84,4.793,2022,2,February,8,Monday,0
2022-02-22,31.7,21.33,0.02,67.78,4.661,2022,2,February,8,Tuesday,0
2022-02-23,31.34,22.52,0.02,82.12,4.4201,2022,2,February,8,Wednesday,0
2022-02-24,32.78,23.46,0.03,78.68,4.8319,2022,2,February,8,Thursday,0
2022-02-25,32.11,22.48,0.09,74.05,6.0679,2022,2,February,8,Friday,0
2022-02-26,29.94,21.43,0.09,81.93,5.6311,2022,2,February,8,Saturday,0
2022-02-27,30.24,23.09,0.48,85.03,4.6294,2022,2,February,8,Sunday,0
2022-02-28,31.3,23.2,0.44,85.01,5.1281,2022,2,February,9,Monday,0
2022-03-01,31.41,23.74,0.31,84.99,5.035,2022,3,March,9,Tuesday,0
2022-03-02,29.41,24.19,4.85,89.79,4.3855,2022,3,March,9,Wednesday,1
2022-03-03,29.76,23.61,3.59,87.43,5.2673,2022,3,March,9,Thursday,1
2022-03-04,28.88,23.64,3.22,90.11,4.8494,2022,3,March,9,Friday,1
2022-03-05,30.4,23.17,1.78,86.38,5.5795,2022,3,March,9,Saturday,1
2022-03-06,28.78,23.81,6.2,91.22,4.6555,2022,3,March,9,Sunday,1
2022-03-07,31.06,23.23,0.83,85.82,4.669,2022,3,March,10,Monday,0
2022-03-08,31.23,24.03,2.72,86.31,4.523,2022,3,March,10,Tuesday,1
2022-03-09,30.26,24.37,6.9,88.38,4.1534,2022,3,March,10,Wednesday,1
2022-03-10,29.4,24.39,6.8,89.75,4.5914,2022,3,March,10,Thursday,1
2022-03-11,30.99,23.93,1.2,86.15,4.1621,2022,3,March,10,Friday,1
2022-03-12,30.65,23.99,0.82,87.39,3.5498,2022,3,March,10,Saturday,0
2022-03-13,29.84,24.23,0.48,86.65,4.6015,2022,3,March,10,Sunday,0
2022-03-14,31.23,23.64,0.04,84.67,4.1551,2022,3,March,11,Monday,0
2022-03-15,29.93,24.2,0.49,88.81,4.163,2022,3,March,11,Tuesday,0
2022-03-16,30.93,24.03,0.05,83.96,4.7818,2022,3,March,11,Wednesday,0
2022-03-17,31.72,23.64,0.15,83.14,4.219,2022,3,March,11,Thursday,0
2022-03-18,31.24,24.08,0.26,84.43,3.7154,2022,3,March,11,Friday,0
2022-03-19,30.72,24.45,0.58,86.59,4.2511,2022,3,March,11,Saturday,0
2022-03-20,30.53,24.67,0.53,87.62,4.277,2022,3,March,11,Sunday,0
2022-03-21,31.17,23.91,0.85,86.44,4.3118,2022,3,March,12,Monday,0
2022-03-22,30.26,24.27,0.85,88.3,5.1766,2022,3,March,12,Tuesday,0
2022-03-23,31.44,24.57,0.56,85.8,4.5466,2022,3,March,12,Wednesday,0
2022-03-24,31.08,24.71,1.24,85.21,4.8014,2022,3,March,12,Thursday,1
2022-03-25,29.58,24.75,0.66,89.68,4.2907,2022,3,March,12,Friday,0
2022-03-26,31.76,24.65,0.19,84.59,5.4082,2022,3,March,12,Saturday,0
2022-03-27,33.05,24.35,0.4,79.23,5.597,2022,3,March,12,Sunday,0
2022-03-28,32.49,22.27,0.11,77.27,5.2116,2022,3,March,13,Monday,0
2022-03-29,32.06,24.12,0.23,83.2,5.1439,2022,3,March,13,Tuesday,0
2022-03-30,31.77,24.26,0.27,85.19,4.6404,2022,3,March,13,Wednesday,0
2022-03-31,30.91,24.76,0.74,87.7,5.1223,2022,3,March,13,Thursday,0
2022-04-01,29.29,24.36,2.66,90.3,4.483,2022,4,April,13,Friday,1
2022-04-02,31.49,23.59,0.44,82.88,4.375,2022,4,April,13,Saturday,0
2022-04-03,31.12,23.55,1.05,85.24,4.7261,2022,4,April,13,Sunday,1
2022-04-04,30.46,24.32,1.41,87.02,4.3361,2022,4,April,14,Monday,1
2022-04-05,31.25,23.62,2.0,84.72,5.5795,2022,4,April,14,Tuesday,1
2022-04-06,34.31,24.5,16.28,78.5,5.0189,2022,4,April,14,Wednesday,1
2022-04-07,31.46,24.69,4.98,86.19,4.769,2022,4,April,14,Thursday,1
2022-04-08,30.54,24.56,8.12,88.42,5.3813,2022,4,April,14,Friday,1
2022-04-09,28.92,23.8,14.78,90.5,2.4127,2022,4,April,14,Saturday,1
2022-04-10,31.54,23.26,1.73,81.08,4.2509,2022,4,April,14,Sunday,1
2022-04-11,30.15,23.87,0.34,88.19,5.3232,2022,4,April,15,Monday,0
2022-04-12,31.11,24.03,2.26,84.68,3.469,2022,4,April,15,Tuesday,1
2022-04-13,28.78,23.97,1.23,88.86,5.1965,2022,4,April,15,Wednesday,1
2022-04-14,28.93,23.49,0.23,86.83,4.879,2022,4,April,15,Thursday,0
2022-04-15,30.22,23.45,0.51,84.13,4.4993,2022,4,April,15,Friday,0
2022-04-16,31.32,23.64,0.66,84.16,5.6496,2022,4,April,15,Saturday,0
2022-04-17,29.26,24.7,4.6,90.5,5.4509,2022,4,April,15,Sunday,1
2022-04-18,28.72,23.98,1.11,86.57,6.1714,2022,4,April,16,Monday,1
2022-04-19,30.17,23.33,0.44,82.69,5.243,2022,4,April,16,Tuesday,0
2022-04-20,31.47,22.96,0.35,81.8,4.711,2022,4,April,16,Wednesday,0
2022-04-21,28.53,24.47,13.12,91.34,4.3817,2022,4,April,16,Thursday,1
2022-04-22,30.88,23.63,1.44,86.52,5.4252,2022,4,April,16,Friday,1
2022-04-23,30.27,24.4,8.62,89.23,4.9085,2022,4,April,16,Saturday,1
2022-04-24,28.74,24.49,4.58,90.71,2.357,2022,4,April,16,Sunday,1
2022-04-25,30.27,23.77,2.2,87.94,5.5236,2022,4,April,17,Monday,1
2022-04-26,31.68,24.11,4.43,84.65,6.276,2022,4,April,17,Tuesday,1
2022-04-27,27.17,24.31,21.35,92.21,3.0626,2022,4,April,17,Wednesday,1
2022-04-28,29.34,23.28,9.8,87.89,4.8199,2022,4,April,17,Thursday,1
2022-04-29,28.46,23.55,6.39,88.27,3.492,2022,4,April,17,Friday,1
2022-04-30,30.68,22.98,4.79,85.08,5.6268,2022,4,April,17,Saturday,1
2022-05-01,27.87,24.06,4.27,92.79,4.0687,2022,5,May,17,Sunday,1
2022-05-02,27.35,23.72,3.74,91.84,5.0311,2022,5,May,18,Monday,1
2022-05-03,30.38,23.36,3.29,85.89,6.5669,2022,5,May,18,Tuesday,1
2022-05-04,28.22,24.01,4.22,90.27,2.1274,2022,5,May,18,Wednesday,1
2022-05-05,31.69,23.9,8.97,82.44,5.0467,2022,5,May,18,Thursday,1
2022-05-06,28.27,24.32,7.07,92.67,2.5747,2022,5,May,18,Friday,1
2022-05-07,28.98,23.72,0.33,89.06,6.1356,2022,5,May,18,Saturday,0
2022-05-08,30.36,23.93,1.02,87.45,4.608,2022,5,May,18,Sunday,1
2022-05-09,28.82,24.28,4.35,91.53,4.4803,2022,5,May,19,Monday,1
2022-05-10,28.05,23.45,2.47,89.59,3.0718,2022,5,May,19,Tuesday,1
2022-05-11,31.43,23.13,2.27,83.69,5.225,2022,5,May,19,Wednesday,1
2022-05-12,30.13,24.36,1.89,86.62,4.77,2022,5,May,19,Thursday,1
2022-05-13,30.81,24.4,3.88,87.71,5.2003,2022,5,May,19,Friday,1
2022-05-14,29.21,24.46,3.09,90.65,4.897,2022,5,May,19,Saturday,1
2022-05-15,28.86,24.4,3.67,92.14,5.0102,2022,5,May,19,Sunday,1
2022-05-16,31.79,24.48,7.99,83.91,4.7801,2022,5,May,20,Monday,1
2022-05-17,29.37,24.84,8.74,89.74,3.5731,2022,5,May,20,Tuesday,1
2022-05-18,29.24,24.19,14.98,90.25,4.8917,2022,5,May,20,Wednesday,1
2022-05-19,28.79,24.04,13.39,91.14,3.5983,2022,5,May,20,Thursday,1
2022-05-20,30.56,23.45,3.09,84.53,5.4067,2022,5,May,20,Friday,1
2022-05-21,29.75,24.15,4.84,88.67,2.7991,2022,5,May,20,Saturday,1
2022-05-22,28.21,23.65,0.89,88.21,3.8962,2022,5,May,20,Sunday,0
2022-05-23,29.67,22.84,2.57,86.7,2.5541,2022,5,May,21,Monday,1
2022-05-24,29.43,22.55,1.47,85.31,5.3494,2022,5,May,21,Tuesday,1
2022-05-25,29.82,22.82,3.01,86.2,4.411,2022,5,May,21,Wednesday,1
2022-05-26,29.0,23.81,6.11,89.52,2.4384,2022,5,May,21,Thursday,1
2022-05-27,27.75,23.44,10.56,91.17,2.7074,2022,5,May,21,Friday,1
2022-05-28,30.04,22.95,1.95,85.78,5.5027,2022,5,May,21,Saturday,1
2022-05-29,30.28,23.08,4.23,87.48,5.6522,2022,5,May,21,Sunday,1
2022-05-30,28.92,23.7,11.28,90.38,5.3278,2022,5,May,22,Monday,1
2022-05-31,28.51,24.06,10.53,90.79,4.4683,2022,5,May,22,Tuesday,1
2022-06-01,28.72,23.65,8.1,89.08,5.401,2022,6,June,22,Wednesday,1
2022-06-02,30.09,23.68,8.71,89.4,5.4564,2022,6,June,22,Thursday,1
2022-06-03,28.48,24.29,6.95,91.97,2.3789,2022,6,June,22,Friday,1
2022-06-04,27.89,23.72,13.12,92.52,3.8537,2022,6,June,22,Saturday,1
2022-06-05,27.45,23.13,15.77,83.14,4.4899,2022,6,June,22,Sunday,1
2022-06-06,30.1,22.34,13.36,79.86,5.2342,2022,6,June,23,Monday,1
2022-06-07,28.57,23.12,12.24,89.95,3.9886,2022,6,June,23,Tuesday,1
2022-06-08,27.67,23.21,33.49,93.41,4.8391,2022,6,June,23,Wednesday,1
2022-06-09,29.22,23.48,43.57,89.91,4.5233,2022,6,June,23,Thursday,1
2022-06-10,28.29,23.97,3.06,91.67,5.0076,2022,6,June,23,Friday,1
2022-06-11,27.42,23.17,5.45,92.05,3.3262,2022,6,June,23,Saturday,1
2022-06-12,26.74,22.52,4.8,93.17,5.0719,2022,6,June,23,Sunday,1
2022-06-13,29.82,22.9,0.68,87.62,5.3256,2022,6,June,24,Monday,0
2022-06-14,29.48,22.99,2.45,89.24,3.8376,2022,6,June,24,Tuesday,1
2022-06-15,28.46,23.45,3.53,92.19,4.9613,2022,6,June,24,Wednesday,1
2022-06-16,26.18,22.83,7.45,94.69,2.1286,2022,6,June,24,Thursday,1
2022-06-17,26.94,22.35,1.45,90.95,4.0313,2022,6,June,24,Friday,1
2022-06-18,28.62,21.8,4.12,88.46,3.9689,2022,6,June,24,Saturday,1
2022-06-19,28.12,22.72,0.49,88.51,4.1378,2022,6,June,24,Sunday,0
2022-06-20,26.75,23.39,2.04,92.51,4.0663,2022,6,June,25,Monday,1
2022-06-21,25.98,22.81,5.7,94.06,3.3835,2022,6,June,25,Tuesday,1
2022-06-22,27.66,22.69,1.92,92.12,3.9403,2022,6,June,25,Wednesday,1
2022-06-23,28.0,22.49,0.75,89.65,5.0333,2022,6,June,25,Thursday,0
2022-06-24,27.06,23.34,3.8,93.12,2.5469,2022,6,June,25,Friday,1
2022-06-25,29.57,22.76,1.36,88.61,4.1779,2022,6,June,25,Saturday,1
2022-06-26,27.21,23.02,2.27,92.12,3.1937,2022,6,June,25,Sunday,1
2022-06-27,27.64,22.81,0.63,87.04,3.397,2022,6,June,26,Monday,0
2022-06-28,29.21,22.12,1.1,88.49,4.3942,2022,6,June,26,Tuesday,1
2022-06-29,27.47,23.74,2.83,93.07,3.7999,2022,6,June,26,Wednesday,1
2022-06-30,28.1,22.82,17.87,90.14,5.0777,2022,6,June,26,Thursday,1
2022-07-01,28.12,21.78,2.36,89.06,4.1609,2022,7,July,26,Friday,1
2022-07-02,28.72,22.73,2.44,87.49,3.9163,2022,7,July,26,Saturday,1
2022-07-03,29.83,22.33,1.19,86.91,4.687,2022,7,July,26,Sunday,1
2022-07-04,26.57,23.21,1.87,92.55,3.7409,2022,7,July,27,Monday,1
2022-07-05,27.46,22.24,12.64,93.15,4.0049,2022,7,July,27,Tuesday,1
2022-07-06,29.55,22.02,1.2,86.24,5.3347,2022,7,July,27,Wednesday,1
2022-07-07,30.07,23.2,7.32,89.24,4.6925,2022,7,July,27,Thursday,1
2022-07-08,27.8,23.77,43.83,91.93,3.4934,2022,7,July,27,Friday,1
2022-07-09,27.51,23.13,22.39,92.69,3.2681,2022,7,July,27,Saturday,1
2022-07-10,28.27,22.81,3.06,90.36,3.4222,2022,7,July,27,Sunday,1
2022-07-11,29.84,22.36,2.07,87.91,3.5882,2022,7,July,28,Monday,1
2022-07-12,29.28,22.58,1.33,87.51,4.0306,2022,7,July,28,Tuesday,1
2022-07-13,29.55,22.61,1.9,88.1,3.1157,2022,7,July,28,Wednesday,1
2022-07-14,29.68,22.68,1.5,87.68,3.6706,2022,7,July,28,Thursday,1
2022-07-15,28.28,23.0,0.64,89.4,3.4114,2022,7,July,28,Friday,0
2022-07-16,28.16,22.65,0.94,89.54,4.3526,2022,7,July,28,Saturday,0
2022-07-17,29.17,22.08,0.21,86.0,5.34,2022,7,July,28,Sunday,0
2022-07-18,29.76,22.3,0.42,85.38,5.3165,2022,7,July,29,Monday,0
2022-07-19,29.06,21.08,0.05,85.77,5.2284,2022,7,July,29,Tuesday,0
2022-07-20,29.11,21.37,2.56,86.48,3.9972,2022,7,July,29,Wednesday,1
2022-07-21,27.78,22.0,6.68,89.18,3.2539,2022,7,July,29,Thursday,1
2022-07-22,27.93,22.08,4.01,88.77,3.7445,2022,7,July,29,Friday,1
2022-07-23,28.42,22.25,8.35,89.5,3.5633,2022,7,July,29,Saturday,1
2022-07-24,28.25,22.29,2.2,88.32,3.6576,2022,7,July,29,Sunday,1
2022-07-25,28.35,22.63,7.58,90.92,2.2476,2022,7,July,30,Monday,1
2022-07-26,26.36,22.97,8.3,93.52,3.7234,2022,7,July,30,Tuesday,1
2022-07-27,26.78,22.67,19.9,93.05,3.4879,2022,7,July,30,Wednesday,1
2022-07-28,28.13,22.57,7.83,90.28,2.3962,2022,7,July,30,Thursday,1
2022-07-29,27.85,22.34,2.39,89.11,4.5842,2022,7,July,30,Friday,1
2022-07-30,27.61,22.12,2.01,89.47,3.5249,2022,7,July,30,Saturday,1
2022-07-31,29.21,22.27,3.77,88.61,3.0802,2022,7,July,30,Sunday,1
2022-08-01,28.97,22.15,4.57,88.24,3.0636,2022,8,August,31,Monday,1
2022-08-02,28.74,21.41,1.57,86.98,4.5938,2022,8,August,31,Tuesday,1
2022-08-03,29.46,21.28,0.79,86.26,5.3472,2022,8,August,31,Wednesday,0
2022-08-04,29.69,21.05,0.31,85.97,5.3573,2022,8,August,31,Thursday,0
2022-08-05,29.21,21.02,0.34,85.91,4.301,2022,8,August,31,Friday,0
2022-08-06,29.08,21.66,1.2,86.39,4.2991,2022,8,August,31,Saturday,1
2022-08-07,29.14,22.16,1.7,87.81,3.437,2022,8,August,31,Sunday,1
